Interstate,Direction,MP From,MP To,2014 Slab ID,BY Length (ft),2014,2015,2016,2017,2018,Replaced,Year Replaced,Replaced and Broken,Possibly OR
I-16,WB,20.8963879,20.89189358,319,23.73,NC,NC,NC,NC,NC,,,,
I-16,WB,20.89189358,20.88863601,320,17.2,NC,NC,NC,NC,NC,,,,
I-16,WB,20.88863601,20.8856379,321,15.83,NC,NC,NC,NC,NC,,,,
I-16,WB,20.8856379,20.88147691,322,21.97,NC,NC,NC,NC,NC,,,,
I-16,WB,20.88147691,20.87702994,323,23.48,NC,NC,NC,NC,NC,,,,
I-16,WB,20.87702994,20.87383676,324,16.86,NC,NC,NC,NC,NC,,,,
I-16,WB,20.87383676,20.87081593,325,15.95,NC,NC,NC,NC,NC,,,,
I-16,WB,20.87081593,20.86669282,326,21.77,NC,NC,NC,NC,NC,,,,
I-16,WB,20.86669282,20.86228941,327,23.25,NC,NC,NC,NC,NC,,,,
I-16,WB,20.86228941,20.85908486,328,16.92,NC,NC,NC,NC,NC,,,,
I-16,WB,20.85908486,20.85589357,329,16.85,NC,NC,NC,NC,NC,,,,
I-16,WB,20.85589357,20.8517288,330,21.99,NC,NC,NC,NC,NC,,,,
I-16,WB,20.8517288,20.84744471,331,22.62,NC,NC,NC,NC,NC,,,,
I-16,WB,20.84744471,20.84404319,332,17.96,NC,NC,NC,NC,NC,,,,
I-16,WB,20.84404319,20.84090493,333,16.57,NC,NC,NC,NC,NC,,,,
I-16,WB,20.84090493,20.83683296,334,21.5,L1,L1,L2,L2,SS,,,,
I-16,WB,20.83683296,20.83241629,335,23.32,NC,NC,NC,NC,NC,,,,
I-16,WB,20.83241629,20.82919091,336,17.03,NC,NC,L1,L2,L2,,,,
I-16,WB,20.82919091,20.82617955,337,15.9,NC,NC,NC,NC,NC,,,,
I-16,WB,20.82617955,20.82193144,338,22.43,CC,CC,CC,CC,CC,,,,
I-16,WB,20.82193144,20.81773258,339,22.17,NC,NC,T1,T2,T2,,,,
I-16,WB,20.81773258,20.81447121,340,17.22,NC,NC,T2,T2,T2,,,,
I-16,WB,20.81447121,20.81026477,341,22.21,NC,T2,SS,SS,SS,,,,
I-16,WB,20.81026477,20.80563977,342,24.42,T2,SS,SS,SS,SS,,,,
I-16,WB,20.80563977,20.80246742,343,16.75,NC,T1,T2,T2,SS,,,,
I-16,WB,20.80246742,20.79929507,344,16.75,T2,T2,T2,T2,T2,,,,
I-16,WB,20.79929507,20.79518143,345,21.72,T2,T2,T2,T2,T2,,,,
I-16,WB,20.79518143,20.79084242,346,22.91,NC,NC,NC,T2,T2,,,,
I-16,WB,20.79084242,20.78752802,347,17.5,L1,L1,L1,SS,SS,,,,
I-16,WB,20.78752802,20.78452613,348,15.85,NC,NC,NC,L1,CC,,,,
I-16,WB,20.78452613,20.78042575,349,21.65,SS,SS,SS,SS,SS,,,,
I-16,WB,20.78042575,20.77599393,350,23.4,SS,SS,SS,SS,SS,,,,
I-16,WB,20.77599393,20.77269658,351,17.41,NC,NC,NC,NC,NC,,,,
I-16,WB,20.77269658,20.76978559,352,15.37,NC,NC,NC,NC,NC,,,,
I-16,WB,20.76978559,20.76554127,353,22.41,NC,NC,NC,NC,NC,,,,
I-16,WB,20.76554127,20.76122119,354,22.81,NC,NC,NC,NC,NC,,,,
I-16,WB,20.76122119,20.75786703,355,17.71,NC,NC,NC,NC,NC,,,,
I-16,WB,20.75786703,20.75483293,356,16.02,NC,NC,NC,NC,NC,,,,
I-16,WB,20.75483293,20.75066816,357,21.99,NC,NC,NC,NC,NC,,,,
I-16,WB,20.75066816,20.74632914,358,22.91,NC,NC,NC,NC,NC,,,,
I-16,WB,20.74632914,20.74305073,359,17.31,NC,NC,NC,NC,NC,,,,
I-16,WB,20.74305073,20.73999581,360,16.13,NC,NC,NC,NC,NC,,,,
I-16,WB,20.73999581,20.73579694,361,22.17,NC,NC,NC,NC,NC,,,,
I-16,WB,20.73579694,20.73139164,362,23.26,NC,NC,NC,NC,NC,,,,
I-16,WB,20.73139164,20.72806209,363,17.58,NC,NC,NC,NC,NC,,,,
I-16,WB,20.72806209,20.72500527,364,16.14,NC,NC,NC,NC,NC,,,,
I-16,WB,20.72500527,20.72082156,365,22.09,NC,NC,NC,NC,NC,,,,
I-16,WB,20.72082156,20.71645413,366,23.06,NC,NC,NC,NC,NC,,,,
I-16,WB,20.71645413,20.7132458,367,16.94,NC,NC,NC,NC,NC,,,,
I-16,WB,20.7132458,20.71009428,368,16.64,NC,NC,NC,NC,NC,,,,
I-16,WB,20.71009428,20.70598254,369,21.71,NC,NC,NC,NC,NC,,,,
I-16,WB,20.70598254,20.70152799,370,23.52,T2,T2,T2,T2,T2,,,,
I-16,WB,20.70152799,20.69813973,371,17.89,NC,NC,NC,NC,NC,,,,
I-16,WB,20.69813973,20.69524201,372,15.3,NC,NC,NC,NC,NC,,,,
I-16,WB,20.69524201,20.69092951,373,22.77,NC,NC,NC,NC,NC,,,,
I-16,WB,20.69092951,20.68655829,374,23.08,NC,NC,NC,NC,NC,,,,
I-16,WB,20.68655829,20.68329314,375,17.24,NC,NC,NC,NC,NC,,,,
I-16,WB,20.68329314,20.67918518,376,21.69,NC,NC,NC,NC,NC,,,,
I-16,WB,20.67918518,20.67491056,377,22.57,NC,NC,NC,NC,NC,,,,
I-16,WB,20.67491056,20.67159048,378,17.53,NC,NC,NC,NC,NC,,,,
I-16,WB,20.67159048,20.6685526,379,16.04,NC,NC,NC,NC,NC,,,,
I-16,WB,20.6685526,20.66444465,380,21.69,NC,NC,NC,NC,NC,,,,
I-16,WB,20.66444465,20.66012078,381,22.83,NC,NC,NC,NC,NC,,,,
I-16,WB,20.66012078,20.65674199,382,17.84,NC,NC,NC,T1,T2,,,,
I-16,WB,20.65674199,20.65372684,383,15.92,NC,T2,T2,SS,SS,,,,
I-16,WB,20.65372684,20.6495848,384,21.87,T2,T2,T2,T2,T2,,,,
I-16,WB,20.6495848,20.64509048,385,23.73,T2,T2,T2,T2,T2,,,,
I-16,WB,20.64509048,20.64174957,386,17.64,NC,NC,NC,NC,NC,,,,
I-16,WB,20.64174957,20.63873063,387,15.94,NC,NC,NC,NC,NC,,,,
I-16,WB,20.63873063,20.63453934,388,22.13,NC,NC,NC,T1,T2,,,,
I-16,WB,20.63453934,20.6302685,389,22.55,NC,NC,NC,NC,NC,,,,
I-16,WB,20.6302685,20.626956,390,17.49,NC,NC,NC,NC,NC,,,,
I-16,WB,20.626956,20.62391812,391,16.04,NC,NC,NC,NC,NC,,,,
I-16,WB,20.62391812,20.61981774,392,21.65,NC,NC,NC,NC,NC,,,,
I-16,WB,20.61981774,20.61610372,393,19.61,T1,T1,T2,T2,T2,,,,
I-16,WB,20.61610372,20.61080259,394,27.99,L1,L1,T1,T2,SS,,,,
I-16,WB,20.61080259,20.6069238,395,20.48,L2,L2,L2,L2,L2,,,,
I-16,WB,20.6069238,20.60369463,396,17.05,SS,SS,SS,SS,SS,,,,
I-16,WB,20.60369463,20.6000469,397,19.26,SS,SS,SS,SS,SS,,,,
I-16,WB,20.6000469,20.59673819,398,17.47,NC,T2,T2,T2,T2,,,,
I-16,WB,20.59673819,20.5938272,399,15.37,NC,NC,L2,L2,L2,,,,
I-16,WB,20.5938272,20.58964538,400,22.08,T2,T2,T2,T2,T2,,,,
I-16,WB,20.58964538,20.58520788,401,23.43,T2,SS,SS,SS,SS,,,,
I-16,WB,20.58520788,20.58198061,402,17.04,NC,NC,NC,NC,T2,,,,
I-16,WB,20.58198061,20.57898061,403,15.84,NC,NC,NC,NC,NC,,,,
I-16,WB,20.57898061,20.5747931,404,22.11,NC,NC,NC,T2,T2,,,,
I-16,WB,20.5747931,20.57032909,405,23.57,NC,NC,NC,NC,NC,,,,
I-16,WB,20.57032909,20.56708287,406,17.14,NC,NC,NC,NC,NC,,,,
I-16,WB,20.56708287,20.56405257,407,16,NC,NC,NC,NC,NC,,,,
I-16,WB,20.56405257,20.55977416,408,22.59,NC,NC,NC,NC,NC,,,,
I-16,WB,20.55977416,20.55539158,409,23.14,NC,NC,NC,NC,NC,,,,
I-16,WB,20.55539158,20.55207529,410,17.51,NC,NC,NC,NC,NC,,,,
I-16,WB,20.55207529,20.54906772,411,15.88,L2,L2,L2,L2,L2,,,,
I-16,WB,20.54906772,20.5448234,412,22.41,NC,NC,NC,NC,NC,,,,
I-16,WB,20.5448234,20.54040484,413,23.33,NC,NC,NC,NC,NC,,,,
I-16,WB,20.54040484,20.53714347,414,17.22,NC,NC,NC,NC,NC,,,,
I-16,WB,20.53714347,20.53288021,415,22.51,NC,NC,NC,NC,NC,,,,
I-16,WB,20.53288021,20.52842188,416,23.54,NC,NC,NC,NC,NC,,,,
I-16,WB,20.52842188,20.52507907,417,17.65,NC,NC,NC,NC,L1,,,,
I-16,WB,20.52507907,20.52196544,418,16.44,L2,L2,L2,L2,L2,,,,
I-16,WB,20.52196544,20.51770597,419,22.49,SS,SS,SS,SS,SS,,,,
I-16,WB,20.51770597,20.51334233,420,23.04,NC,SS,SS,SS,SS,,,,
I-16,WB,20.51334233,20.51000521,421,17.62,T2,T2,T2,SS,SS,,,,
I-16,WB,20.51000521,20.50698248,422,15.96,NC,NC,NC,NC,NC,,,,
I-16,WB,20.50698248,20.50280255,423,22.07,NC,NC,NC,NC,T2,,,,
I-16,WB,20.50280255,20.49824573,424,24.06,T2,T2,T2,T2,T2,,,,
I-16,WB,20.49824573,20.49501088,425,17.08,NC,NC,NC,NC,NC,,,,
I-16,WB,20.49501088,20.49192755,426,16.28,NC,NC,NC,NC,NC,,,,
I-16,WB,20.49192755,20.4876302,427,22.69,NC,NC,NC,NC,NC,,,,
I-16,WB,20.4876302,20.48374951,428,20.49,NC,NC,L1,L1,L1,,,,
I-16,WB,20.48374951,20.48259989,429,6.07,NC,NC,L1,L2,L2,,,,
I-16,WB,20.48259989,20.47982717,430,14.64,NC,NC,NC,NC,NC,,,,
I-16,WB,20.47982717,20.47678739,431,16.05,NC,NC,NC,NC,NC,,,,
I-16,WB,20.47678739,20.47257148,432,22.26,NC,NC,NC,NC,NC,,,,
I-16,WB,20.47257148,20.46812072,433,23.5,NC,NC,NC,NC,NC,,,,
I-16,WB,20.46812072,20.46478928,434,17.59,NC,NC,NC,NC,NC,,,,
I-16,WB,20.46478928,20.46061314,435,22.05,L2,L2,L2,SS,SS,,,,
I-16,WB,20.46061314,20.45600708,436,24.32,L1,L2,L2,L2,SS,,,,
I-16,WB,20.45600708,20.45266807,437,17.63,NC,NC,NC,NC,T2,,,,
I-16,WB,20.45266807,20.44941996,438,17.15,NC,NC,NC,NC,NC,,,,
I-16,WB,20.44941996,20.44527412,439,21.89,NC,NC,NC,NC,NC,,,,
I-16,WB,20.44527412,20.44080632,440,23.59,T2,T2,T2,T2,T2,,,,
I-16,WB,20.44080632,20.43760935,441,16.88,L1,L1,L1,L1,L1,,,,
I-16,WB,20.43760935,20.4345298,442,16.26,NC,NC,NC,NC,NC,,,,
I-16,WB,20.4345298,20.43032336,443,22.21,L1,L1,L1,T1,T1,,,,
I-16,WB,20.43032336,20.42792185,444,12.68,NC,NC,NC,NC,NC,,,,
I-16,WB,20.42792185,20.42582336,445,11.08,NC,NC,NC,NC,NC,,,,
I-16,WB,20.42582336,20.42253548,446,17.36,NC,NC,NC,NC,NC,,,,
I-16,WB,20.42253548,20.41943699,447,16.36,NC,NC,NC,NC,NC,,,,
I-16,WB,20.41943699,20.41516995,448,22.53,L1,L1,L1,L1,L1,,,,
I-16,WB,20.41516995,20.41070025,449,23.6,T2,T2,T2,T2,T2,,,,
I-16,WB,20.41070025,20.40954873,450,6.08,NC,NC,NC,NC,NC,,,,
I-16,WB,20.40954873,20.40747108,451,10.97,NC,NC,NC,NC,NC,,,,
I-16,WB,20.40747108,20.404401,452,16.21,NC,NC,NC,NC,NC,,,,
I-16,WB,20.404401,20.40248623,453,10.11,NC,NC,NC,NC,NC,,,,
I-16,WB,20.40248623,20.40020025,454,12.07,CC,CC,CC,CC,CC,,,,
I-16,WB,20.40020025,20.39571918,455,23.66,NC,NC,NC,NC,NC,,,,
I-16,WB,20.39571918,20.39242183,456,17.41,NC,NC,NC,NC,NC,,,,
I-16,WB,20.39242183,20.38942373,457,15.83,NC,NC,NC,NC,NC,,,,
I-16,WB,20.38942373,20.38770214,458,9.09,NC,NC,NC,NC,NC,,,,
I-16,WB,20.38770214,20.38561501,459,11.02,L1,L1,L1,L1,L1,,,,
I-16,WB,20.38561501,20.38419077,460,7.52,NC,NC,NC,NC,NC,,,,
I-16,WB,20.38419077,20.38066047,461,18.64,NC,NC,NC,NC,NC,,,,
I-16,WB,20.38066047,20.37781766,462,15.01,NC,NC,NC,NC,NC,,,,
I-16,WB,20.37781766,20.37425516,463,18.81,T2,T2,T2,T2,T2,,,,
I-16,WB,20.37425516,20.37225516,464,10.56,NC,NC,NC,NC,NC,,,,
I-16,WB,20.37225516,20.36991425,465,12.36,NC,NC,NC,NC,NC,,,,
I-16,WB,20.36991425,20.36596728,466,20.84,NC,NC,NC,NC,NC,,,,
I-16,WB,20.36596728,20.36456766,467,7.39,L2,L2,L2,L2,L2,,,,
I-16,WB,20.36456766,20.36342372,468,6.04,L2,L2,L2,L2,L2,,,,
I-16,WB,20.36342372,20.36228735,469,6,SS,SS,SS,SS,SS,,,,
I-16,WB,20.36228735,20.3600847,470,11.63,NC,NC,NC,NC,NC,,,,
I-16,WB,20.3600847,20.35727599,471,14.83,T2,T2,T2,T2,T2,,,,
I-16,WB,20.35727599,20.35477599,472,13.2,NC,NC,NC,NC,NC,,,,
I-16,WB,20.35477599,20.3521794,473,13.71,NC,NC,NC,NC,NC,,,,
I-16,WB,20.3521794,20.35036121,474,9.6,NC,NC,NC,NC,NC,,,,
I-16,WB,20.35036121,20.34876084,475,8.45,NC,NC,NC,NC,NC,,,,
I-16,WB,20.34876084,20.34704871,476,9.04,NC,NC,NC,NC,NC,,,,
I-16,WB,20.34704871,20.34590667,477,6.03,NC,NC,NC,NC,NC,,,,
I-16,WB,20.34590667,20.34393697,478,10.4,NC,NC,NC,NC,NC,,,,
I-16,WB,20.34393697,20.34279492,479,6.03,NC,NC,NC,NC,NC,,,,
I-16,WB,20.34279492,20.33951273,480,17.33,NC,NC,NC,NC,NC,,,,
I-16,WB,20.33951273,20.33835932,481,6.09,L2,L2,L2,L2,L2,,,,
I-16,WB,20.33835932,20.33494833,482,18.01,NC,NC,NC,NC,NC,,,,
I-16,WB,20.33494833,20.33184227,483,16.4,T2,T2,T2,T2,SS,,,,
I-16,WB,20.33184227,20.3277059,484,21.84,NC,NC,NC,NC,NC,,,,
I-16,WB,20.3277059,20.32636878,485,7.06,L1,L2,L2,L2,L2,,,,
I-16,WB,20.32636878,20.32522863,486,6.02,L1,L2,L2,L2,L2,,,,
I-16,WB,20.32522863,20.32316802,487,10.88,NC,L1,L2,L2,L2,,,,
I-16,WB,20.32316802,20.31975704,488,18.01,NC,NC,NC,NC,NC,,,,
I-16,WB,20.31975704,20.31661499,489,16.59,NC,NC,NC,NC,NC,,,,
I-16,WB,20.31661499,20.31498242,490,8.62,NC,NC,NC,NC,NC,,,,
I-16,WB,20.31498242,20.31235741,491,13.86,NC,NC,NC,NC,NC,,,,
I-16,WB,20.31235741,20.30852408,492,20.24,NC,NC,NC,NC,NC,,,,
I-16,WB,20.30852408,20.30654491,493,10.45,NC,NC,NC,NC,NC,,,,
I-16,WB,20.30654491,20.30460741,494,10.23,NC,NC,NC,NC,NC,,,,
I-16,WB,20.30460741,20.30325703,495,7.13,L1,L1,L1,L2,L2,,,,
I-16,WB,20.30325703,20.30212067,496,6,NC,NC,NC,NC,NC,,,,
I-16,WB,20.30212067,20.30070968,497,7.45,NC,NC,NC,NC,NC,,,,
I-16,WB,20.30070968,20.29876082,498,10.29,NC,NC,NC,NC,NC,,,,
I-16,WB,20.29876082,20.29723809,499,8.04,NC,NC,NC,NC,NC,,,,
I-16,WB,20.29723809,20.29552029,500,9.07,NC,NC,NC,NC,NC,,,,
I-16,WB,20.29552029,20.29270211,501,14.88,NC,NC,NC,NC,NC,,,,
I-16,WB,20.29270211,20.2894218,502,17.32,NC,NC,NC,NC,NC,,,,
I-16,WB,20.2894218,20.2870165,503,12.7,NC,NC,NC,NC,NC,,,,
I-16,WB,20.2870165,20.28435172,504,14.07,T2,T2,T2,T2,T2,,,,
I-16,WB,20.28435172,20.28212256,505,11.77,NC,NC,NC,NC,NC,,,,
I-16,WB,20.28212256,20.2806074,506,8,NC,NC,NC,NC,NC,,,,
I-16,WB,20.2806074,20.27945589,507,6.08,L1,L2,L2,L2,L2,,,,
I-16,WB,20.27945589,20.27770021,508,9.27,L2,L2,L2,L2,SS,,,,
I-16,WB,20.27770021,20.27438392,509,17.51,L1,L1,L1,L1,L1,,,,
I-16,WB,20.27438392,20.27158278,510,14.79,NC,NC,NC,NC,NC,,,,
I-16,WB,20.27158278,20.2696699,511,10.1,NC,NC,NC,NC,NC,,,,
I-16,WB,20.2696699,20.26717748,512,13.16,NC,NC,NC,NC,NC,,,,
I-16,WB,20.26717748,20.26461687,513,13.52,SS,SS,SS,SS,SS,,,,
I-16,WB,20.26461687,20.26284035,514,9.38,NC,NC,NC,NC,NC,,,,
I-16,WB,20.26284035,20.2606377,515,11.63,NC,NC,NC,NC,NC,,,,
I-16,WB,20.2606377,20.25949755,516,6.02,NC,NC,NC,NC,NC,,,,
I-16,WB,20.25949755,20.25535929,517,21.85,NC,NC,NC,NC,NC,,,,
I-16,WB,20.25535929,20.25086686,518,23.72,NC,NC,NC,NC,NC,,,,
I-16,WB,20.25086686,20.24761497,519,17.17,NC,NC,NC,L1,L1,,,,
I-16,WB,20.24761497,20.24566611,520,10.29,NC,NC,NC,NC,NC,,,,
I-16,WB,20.24566611,20.24452785,521,6.01,L2,L2,L2,L2,L2,,,,
I-16,WB,20.24452785,20.24212254,522,12.7,NC,NC,NC,NC,NC,,,,
I-16,WB,20.24212254,20.24039338,523,9.13,NC,NC,NC,NC,NC,,,,
I-16,WB,20.24039338,20.23587065,524,23.88,NC,NC,NC,NC,NC,,,,
I-16,WB,20.23587065,20.23259413,525,17.3,NC,NC,NC,NC,NC,,,,
I-16,WB,20.23259413,20.22956951,526,15.97,T2,T2,T2,T2,T2,,,,
I-16,WB,20.22956951,20.22849375,527,5.68,NC,NC,NC,NC,NC,,,,
I-16,WB,20.22849375,20.2254767,528,15.93,NC,NC,NC,NC,NC,,,,
I-16,WB,20.2254767,20.22330625,529,11.46,NC,NC,NC,NC,NC,,,,
I-16,WB,20.22330625,20.22099185,530,12.22,NC,NC,NC,NC,NC,,,,
I-16,WB,20.22099185,20.21766231,531,17.58,NC,NC,NC,NC,NC,,,,
I-16,WB,20.21766231,20.21464337,532,15.94,NC,NC,NC,NC,NC,,,,
I-16,WB,20.21464337,20.21048806,533,21.94,NC,NC,NC,NC,NC,,,,
I-16,WB,20.21048806,20.2060695,534,23.33,NC,NC,NC,NC,NC,,,,
I-16,WB,20.2060695,20.20289526,535,16.76,NC,NC,NC,NC,NC,,,,
I-16,WB,20.20289526,20.1996945,536,16.9,NC,NC,NC,NC,NC,,,,
I-16,WB,20.1996945,20.19749942,537,11.59,NC,NC,NC,NC,NC,,,,
I-16,WB,20.19749942,20.19565283,538,9.75,NC,NC,NC,NC,NC,,,,
I-16,WB,20.19565283,20.19118313,539,23.6,NC,NC,NC,NC,NC,,,,
I-16,WB,20.19118313,20.18801836,540,16.71,NC,NC,NC,NC,NC,,,,
I-16,WB,20.18801836,20.18492556,541,16.33,NC,NC,NC,NC,NC,,,,
I-16,WB,20.18492556,20.18068692,542,22.38,NC,NC,NC,NC,NC,,,,
I-16,WB,20.18068692,20.17630055,543,23.16,NC,NC,NC,NC,NC,,,,
I-16,WB,20.17630055,20.17318881,544,16.43,NC,NC,NC,NC,NC,,,,
I-16,WB,20.17318881,20.1689104,545,22.59,NC,NC,NC,NC,NC,,,,
I-16,WB,20.1689104,20.16559032,546,17.53,NC,NC,NC,NC,NC,,,,
I-16,WB,20.16559032,20.16444449,547,6.05,L2,L2,L2,L2,L2,,,,
I-16,WB,20.16444449,20.16116987,548,17.29,NC,NC,NC,NC,NC,,,,
I-16,WB,20.16116987,20.15802214,549,16.62,NC,NC,NC,NC,NC,,,,
I-16,WB,20.15802214,20.15379297,550,22.33,NC,NC,NC,NC,NC,,,,
I-16,WB,20.15379297,20.1493157,551,23.64,L1,L2,L2,L2,L2,,,,
I-16,WB,20.1493157,20.14603918,552,17.3,NC,NC,NC,NC,NC,,,,
I-16,WB,20.14603918,20.14273425,553,17.45,NC,NC,NC,NC,NC,,,,
I-16,WB,20.14273425,20.1396263,554,16.41,NC,NC,NC,NC,NC,,,,
I-16,WB,20.1396263,20.13545016,555,22.05,NC,NC,NC,NC,NC,,,,
I-16,WB,20.13545016,20.13105243,556,23.22,NC,NC,NC,NC,NC,,,,
I-16,WB,20.13105243,20.12773614,557,17.51,NC,NC,NC,NC,NC,,,,
I-16,WB,20.12773614,20.12466607,558,16.21,L2,L2,L2,L2,L2,,,,
I-16,WB,20.12466607,20.12055243,559,21.72,NC,NC,NC,NC,NC,,,,
I-16,WB,20.12055243,20.11606,560,23.72,NC,NC,NC,NC,NC,,,,
I-16,WB,20.11606,20.11280621,561,17.18,NC,NC,NC,NC,NC,,,,
I-16,WB,20.11280621,20.10983652,562,15.68,NC,NC,NC,NC,NC,,,,
I-16,WB,20.10983652,20.10531379,563,23.88,NC,NC,NC,NC,NC,,,,
I-16,WB,20.10531379,20.10213197,564,16.8,NC,NC,NC,NC,NC,,,,
I-16,WB,20.10213197,20.09898424,565,16.62,NC,NC,NC,NC,NC,,,,
I-16,WB,20.09898424,20.09488386,566,21.65,NC,L1,L1,L1,L1,,,,
I-16,WB,20.09488386,20.09107893,567,20.09,NC,NC,NC,NC,NC,,,,
I-16,WB,20.09107893,20.08803537,568,16.07,NC,NC,NC,NC,NC,,,,
I-16,WB,20.08803537,20.08359408,569,23.45,NC,NC,NC,NC,NC,,,,
I-16,WB,20.08359408,20.07940469,570,22.12,NC,NC,NC,NC,NC,,,,
I-16,WB,20.07940469,20.07636681,571,16.04,NC,NC,NC,NC,NC,,,,
I-16,WB,20.07636681,20.07315279,572,16.97,NC,NC,T1,T2,T2,,,,
I-16,WB,20.07315279,20.06871908,573,23.41,NC,NC,NC,NC,T2,,,,
I-16,WB,20.06871908,20.06458082,574,21.85,NC,NC,NC,NC,NC,,,,
I-16,WB,20.06458082,20.06153158,575,16.1,NC,NC,NC,NC,NC,,,,
I-16,WB,20.06153158,20.05829862,576,17.07,NC,NC,NC,NC,NC,,,,
I-16,WB,20.05829862,20.05519256,577,16.4,NC,NC,NC,NC,NC,,,,
I-16,WB,20.05519256,20.05370392,578,7.86,NC,NC,NC,NC,NC,,,,
I-16,WB,20.05370392,20.04970771,579,21.1,NC,NC,NC,NC,NC,,,,
I-16,WB,20.04970771,20.04664521,580,16.17,NC,NC,NC,NC,NC,,,,
I-16,WB,20.04664521,20.04341983,581,17.03,NC,NC,NC,NC,NC,,,,
I-16,WB,20.04341983,20.0389899,582,23.39,SS,SS,SS,SS,SS,,,,
I-16,WB,20.0389899,20.03481377,583,22.05,SS,SS,SS,SS,SS,,,,
I-16,WB,20.03481377,20.03177967,584,16.02,SS,SS,SS,SS,SS,,,,
I-16,WB,20.03177967,20.0285524,585,17.04,NC,NC,NC,T2,T2,,,,
I-16,WB,20.0285524,20.024113,586,23.44,NC,NC,NC,NC,NC,,,,
I-16,WB,20.024113,20.01993876,587,22.04,NC,NC,NC,NC,NC,,,,
I-16,WB,20.01993876,20.01689709,588,16.06,NC,NC,NC,NC,NC,,,,
I-16,WB,20.01689709,20.01366035,589,17.09,NC,NC,NC,NC,NC,,,,
I-16,WB,20.01366035,20.00923989,590,23.34,NC,NC,NC,NC,NC,,,,
I-16,WB,20.00923989,20.00505997,591,22.07,NC,NC,NC,NC,NC,,,,
I-16,WB,20.00505997,20.00205239,592,15.88,NC,NC,NC,NC,NC,,,,
I-16,WB,20.00205239,19.99881944,593,17.07,NC,NC,NC,NC,NC,,,,
I-16,WB,19.99881944,19.99440845,594,23.29,NC,NC,NC,NC,NC,,,,
I-16,WB,19.99440845,19.99024368,595,21.99,NC,NC,NC,NC,NC,,,,
I-16,WB,19.99024368,19.98719633,596,16.09,NC,NC,NC,NC,NC,,,,
I-16,WB,19.98719633,19.98396905,597,17.04,NC,NC,NC,NC,NC,,,,
I-16,WB,19.98396905,19.97955996,598,23.28,NC,NC,NC,NC,NC,,,,
I-16,WB,19.97955996,19.97570769,599,20.34,NC,NC,NC,NC,NC,,,,
I-16,WB,19.97570769,19.97411867,600,8.39,NC,NC,NC,NC,NC,,,,
I-16,WB,19.97411867,19.97257511,601,8.15,NC,NC,NC,NC,NC,,,,
I-16,WB,19.97257511,19.97057511,602,10.56,NC,NC,NC,NC,NC,,,,
I-16,WB,19.97057511,19.96875314,603,9.62,NC,NC,NC,NC,NC,,,,
I-16,WB,19.96875314,19.96476261,604,21.07,NC,NC,NC,NC,NC,,,,
I-16,WB,19.96476261,19.96059026,605,22.03,NC,NC,NC,NC,NC,,,,
I-16,WB,19.96059026,19.95754101,606,16.1,NC,NC,NC,NC,NC,,,,
I-16,WB,19.95754101,19.95429291,607,17.15,NC,NC,T2,T2,T2,,,,
I-16,WB,19.95429291,19.94985919,608,23.41,NC,NC,T1,T2,T2,,,,
I-16,WB,19.94985919,19.94567359,609,22.1,CC,CC,CC,CC,CC,,,,
I-16,WB,19.94567359,19.94264707,610,15.98,L1,L1,L2,SS,SS,,,,
I-16,WB,19.94264707,19.93938192,611,17.24,NC,NC,NC,NC,NC,,,,
I-16,WB,19.93938192,19.93499745,612,23.15,NC,NC,NC,NC,NC,,,,
I-16,WB,19.93499745,19.93081752,613,22.07,NC,NC,NC,NC,NC,,,,
I-16,WB,19.93081752,19.92777206,614,16.08,NC,NC,NC,NC,NC,,,,
I-16,WB,19.92777206,19.92452017,615,17.17,NC,NC,NC,NC,NC,,,,
I-16,WB,19.92452017,19.92008646,616,23.41,NC,NC,NC,NC,NC,,,,
I-16,WB,19.92008646,19.91591411,617,22.03,NC,NC,NC,NC,NC,,,,
I-16,WB,19.91591411,19.91285729,618,16.14,NC,NC,NC,NC,NC,,,,
I-16,WB,19.91285729,19.90961676,619,17.11,NC,NC,NC,NC,NC,,,,
I-16,WB,19.90961676,19.90517168,620,23.47,NC,NC,NC,NC,NC,,,,
I-16,WB,19.90517168,19.9009766,621,22.15,CC,CC,CC,CC,CC,,,,
I-16,WB,19.9009766,19.89798039,622,15.82,NC,NC,NC,L1,L1,,,,
I-16,WB,19.89798039,19.89472849,623,17.17,NC,NC,NC,NC,NC,,,,
I-16,WB,19.89472849,19.8903497,624,23.12,NC,NC,NC,NC,NC,,,,
I-16,WB,19.8903497,19.88593493,625,23.31,NC,NC,NC,NC,NC,,,,
I-16,WB,19.88593493,19.88285349,626,16.27,NC,NC,NC,NC,NC,,,,
I-16,WB,19.88285349,19.87962811,627,17.03,NC,NC,NC,NC,NC,,,,
I-16,WB,19.87962811,19.87519629,628,23.4,NC,NC,NC,NC,NC,,,,
I-16,WB,19.87519629,19.87102773,629,22.01,NC,NC,NC,NC,NC,,,,
I-16,WB,19.87102773,19.86798227,630,16.08,T2,T2,T2,T2,T2,,,,
I-16,WB,19.86798227,19.86473417,631,17.15,T2,T2,T2,T2,T2,,,,
I-16,WB,19.86473417,19.86029477,632,23.44,NC,T2,T2,T2,T2,,,,
I-16,WB,19.86029477,19.85588757,633,23.27,NC,NC,NC,NC,NC,,,,
I-16,WB,19.85588757,19.85283454,634,16.12,NC,NC,NC,NC,NC,,,,
